Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A24489	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A24490	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24491	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
A24492	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1
A24493	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A24495	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A24496	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A24498	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A24499	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A24500	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
A25001	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25003	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
A25005	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25006	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25008	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A25010	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A25011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A25012	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A25013	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25014	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0
A25016	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
A25017	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A25018	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
A25019	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25020	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25023	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25024	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
A25026	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25027	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A25030	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
A25032	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25034	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
A25036	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25037	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A25039	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
A25040	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25042	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A25043	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
A25045	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25047	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25048	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A25049	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25050	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25053	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25054	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A25061	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25062	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25063	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0
A25064	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25065	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A25066	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
A25067	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A25071	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
A25074	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A25076	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
A25077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A25079	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A25080	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25081	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25082	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A25085	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25086	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1
A25087	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25089	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25092	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A25093	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
A25094	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25096	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A25097	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
A25098	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
A25099	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A25101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A25103	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25104	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
A25105	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25107	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
A25108	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A25110	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A25111	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25113	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
A25114	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25115	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
A25116	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25117	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25119	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
A25121	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A25122	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25123	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0
A25124	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
A25126	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0
A25127	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25128	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25129	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25132	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25134	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25135	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25136	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25138	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25141	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A25142	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A25143	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A25145	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25147	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
A25150	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25151	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25154	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25155	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25156	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25157	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
A25159	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A25160	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A25165	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A25166	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A25167	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
A25168	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25169	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A25170	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A25171	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25174	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
A25175	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
A25176	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0
A25178	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A25179	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
A25180	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25181	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A25184	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A25185	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
A25190	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A25192	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
A25193	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A25196	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A25197	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A25198	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
A25199	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25203	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
A25204	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
A25205	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A25207	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A25209	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25213	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25215	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
A25217	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A25218	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25219	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A25221	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25222	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A25223	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
A25224	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25227	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25228	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25230	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
A25234	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25235	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25236	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0
A25238	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A25240	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25241	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A25242	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25243	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25244	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1
A25245	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
A25247	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25249	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25250	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25253	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25258	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25259	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25260	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25262	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
A25264	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25266	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0
A25267	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
A25269	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25270	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A25271	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
A25272	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
A25273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A25274	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A25275	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1
A25277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
A25278	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A25279	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25280	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1
A25281	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
A25282	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25283	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A25284	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A25285	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A25288	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25289	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A25291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A25292	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
A25293	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25294	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25295	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A25296	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
A25297	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25298	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25299	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
A25300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A25301	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25302	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
A25304	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
A25307	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25308	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
A25309	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
A25312	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25313	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25314	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
A25315	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A25316	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
A25317	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25318	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25319	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A25320	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A25322	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A25324	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A25327	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A25328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
A25331	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25333	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A25334	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25335	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
A25337	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
A25338	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A25340	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25341	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25342	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A25344	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25345	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1
A25347	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A25348	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25350	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
A25351	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
A25353	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
A25355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A25356	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A25357	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1
A25358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A25359	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25360	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A25362	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
A25365	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1
A25366	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25367	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A25368	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A25369	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
A25372	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25373	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1
A25374	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
A25375	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
A25376	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25378	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25379	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A25380	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
A25382	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1
A25386	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1
A25387	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25388	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
A25389	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
A25390	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A25392	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
A25393	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
A25395	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
A25398	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A25402	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A25403	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A25405	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25407	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
A25408	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1
A25409	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25410	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A25412	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A25413	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A25414	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A25415	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A25417	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
A25418	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A25420	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A25421	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A25422	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
A25423	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
A25424	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25425	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
A25428	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0
A25429	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A25430	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1
A25431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A25433	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25436	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
A25438	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
A25440	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
A25441	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A25442	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
A25444	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A25445	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
A25446	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A25447	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
A25450	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A25451	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
A25452	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A25453	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
A25455	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A25457	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A25458	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
A25462	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0
A25463	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A25465	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
A25466	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A25467	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
